"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_new_prop_positive","tests_residents_new_prop_positive","tests_lst_new_prop_positive","tests_tracing_new_prop_positive","tests_diagnostic_new_prop_positive","tests_airport_new_prop_positive","tests_lst_residents_new_prop_positive","tests_tracing_residents_new_prop_positive","tests_diagnostic_residents_new_prop_positive","tests_airport_residents_new_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","vaccination_doses_received","vaccination_doses_received_new","vaccination_doses_administered","vaccination_doses_administered_new","vaccination_dose_1_administered","vaccination_dose_1_administered_new","vaccination_dose_2_administered","vaccination_dose_2_administered_new","vaccination_persons_complete","vaccination_persons_complete_new","flags"
2020-04-08,2020-04-27T17:15:00.000+02:00,,3155,80,2594,70,521,11,,,,,,,,,,,,,,,,,,,,,,,,,0.83274,0.16726,0.496,0.504,,,,,,,46.0,,27352,1663,22650,758,4871,190,,,,,,,,,,,,,,,,,,,,,,,,,0.823008,0.176992,,,,,,,,,,,0.04811,0.09235,,,,,,,,,26780,1000,22650,758,4871,190,0.823008,0.176992,,,,,46,3,1,0,,,,,,,84.0,87.0,,,219,6,189,10,30,-4,,,,,,,,,,,,,,,10,0,0,0,10,0,,,,14,374,20,28,14,1931,-107,,,1178,184,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-09,2020-04-27T17:15:00.000+02:00,,3226,71,2644,50,579,58,,,,,,,,,,,,,,,,,,,,,,,,,0.82035,0.17965,0.495,0.505,,,,,,,46.0,,27538,186,23211,561,5062,191,,,,,,,,,,,,,,,,,,,,,,,,,0.82096,0.17904,,,,,,,,,,,0.38172,0.08913,,,,,,,,,27640,860,23211,561,5062,191,0.82096,0.17904,,,,,47,1,1,0,,,,,,,,87.0,,,217,-2,185,-4,32,2,,,,,,,,,,,,,,,10,0,0,0,10,0,,,,13,412,38,22,14,1843,-88,,,1336,158,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-10,2020-04-27T17:15:00.000+02:00,,3274,48,2679,35,591,12,,,,,,,,,,,,,,,,,,,,,,,,,0.81927,0.18073,0.495,0.505,,,,,,,46.0,,28212,674,23724,513,5241,179,,,,,,,,,,,,,,,,,,,,,,,,,0.819057,0.180943,,,,,,,,,,,0.07122,0.06823,,,,,,,,,28318,678,23724,513,5241,179,0.819057,0.180943,,,,,52,5,1,0,,,,,,,,87.0,,,219,2,186,1,33,1,,,,,,,,,,,,,,,10,0,0,0,10,0,,,,12,444,32,43,14,1655,-188,,,1568,232,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-11,2020-04-27T17:15:00.000+02:00,,3286,12,2685,6,596,5,,,,,,,,,,,,,,,,,,,,,,,,,0.81835,0.18165,0.495,0.505,,,,,,,46.0,,28544,332,23873,149,5292,51,,,,,,,,,,,,,,,,,,,,,,,,,0.81855,0.18145,,,,,,,,,,,0.03614,0.04027,,,,,,,,,28651,333,23873,149,5292,51,0.81855,0.18145,,,,,56,4,1,0,,,,,,,,85.0,,,203,-16,172,-14,31,-2,,,,,,,,,,,,,,,10,0,0,0,10,0,,,,12,465,21,35,13,1482,-173,,,1748,180,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-12,2020-04-27T17:15:00.000+02:00,,3305,19,2694,9,598,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81835,0.18165,0.495,0.505,,,,,,,46.0,,28758,214,24000,127,5315,23,,,,,,,,,,,,,,,,,,,,,,,,,0.818694,0.181306,,,,,,,,,,,0.08879,0.07087,,,,,,,,,28865,214,24000,127,5315,23,0.818694,0.181306,,,,,60,4,1,0,,,,,,,,85.0,,,216,13,183,11,33,2,,,,,,,,,,,,,,,10,0,0,0,10,0,,,,11,467,2,7,12,1378,-104,,,1867,119,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-13,2020-04-27T17:15:00.000+02:00,,3308,3,2707,13,600,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81857,0.18143,0.495,0.505,,,,,,,46.0,,28815,57,24177,177,5346,31,,,,,,,,,,,,,,,,,,,,,,,,,0.818921,0.181079,,,,,,,,,,,0.05263,0.07345,,,,,,,,,28923,58,24177,177,5346,31,0.818921,0.181079,,,,,63,3,1,0,,,,,,,,85.0,,,192,-24,161,-22,31,-2,,,,,,,,,,,,,,,9,-1,0,0,9,-1,,,,10,486,19,17,12,1340,-38,,,1905,38,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-14,2020-04-27T17:15:00.000+02:00,,3383,75,2760,53,613,13,,,,,,,,,,,,,,,,,,,,,,,,,0.81826,0.18174,0.495,0.505,,,,,,,46.0,,30237,1422,25060,883,5663,317,,,,,,,,,,,,,,,,,,,,,,,,,0.815676,0.184324,,,,,,,,,,,0.05274,0.06002,,,,,,,,,30349,1426,25060,883,5663,317,0.815676,0.184324,,,,,68,5,1,0,,,,,,,,84.0,,,196,4,163,2,33,2,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,9,526,40,21,13,1246,-94,,,2069,164,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-15,2020-04-27T17:15:00.000+02:00,,3433,50,2830,70,614,1,,,,,,,,,,,,,,,,,,,,,,,,,0.82172,0.17828,0.494,0.506,,,,,,,46.0,,31069,832,25797,737,5863,200,,,,,,,,,,,,,,,,,,,,,,,,,0.814814,0.185186,,,,,,,,,,,0.0601,0.09498,,,,,,,,,31181,832,,,,,,,,,,,68,0,1,0,0.65,,0.43,0.57,,,83.0,85.0,53.0,96.0,179,-17,144,-19,35,2,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,9,552,26,38,13,1181,-65,,,2184,115,,,,,,,,,,,,,"1,2,5,6"
2020-04-16,2020-04-27T17:15:00.000+02:00,,3477,44,2858,28,622,8,,,,,,,,,,,,,,,,,,,,,,,,,0.82126,0.17874,0.495,0.505,,,,,,,46.0,,31947,878,26395,598,5999,136,,,,,,,,,,,,,,,,,,,,,,,,,0.814811,0.185189,,,,,,,,,,,0.05011,0.04682,,,,,,,,,32059,878,26395,,5999,,0.814811,0.185189,,,,,68,0,1,0,0.671,,0.443,0.557,,,,84.5,,,186,7,157,13,29,-6,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,10,579,27,21,14,1042,-139,,,2367,183,,,,,,,,,,,,,"1,2,5,6,3"
2020-04-17,2020-04-27T17:15:00.000+02:00,,3532,55,2907,49,630,8,,,,,,,,,,,,,,,,,,,,,,,,,0.82188,0.17812,0.493,0.507,,,,,,,46.0,,32890,943,27102,707,6150,151,,,,,,,,,,,,,,,,,,,,,,,,,0.815049,0.184951,,,,,,,,,,,0.05832,0.06931,,,,,,,,,33001,942,27102,707,6150,151,0.815049,0.184951,,,,,71,3,1,0,0.671,,0.443,0.557,,,,84.5,,,173,-13,141,-16,32,3,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,10,601,22,22,13,973,-69,,,2488,121,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-18,2020-04-27T17:15:00.000+02:00,,3551,19,2917,10,633,3,,,,,,,,,,,,,,,,,,,,,,,,,0.82169,0.17831,0.493,0.507,,,,,,,46.0,,33402,512,27429,327,6237,87,,,,,,,,,,,,,,,,,,,,,,,,,0.814739,0.185261,,,,,,,,,,,0.03711,0.03058,,,,,,,,,33513,512,27429,327,6237,87,0.814739,0.185261,,,,,73,2,1,0,0.6,,0.467,0.533,,,,85.0,,,183,10,152,11,31,-1,,,,,,,,,,,,,,,9,0,0,0,9,0,,,,9,627,26,24,13,873,-100,,,2605,117,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-19,2020-04-27T17:15:00.000+02:00,,3559,8,2921,4,637,4,,,,,,,,,,,,,,,,,,,,,,,,,0.82097,0.17903,0.493,0.507,,,,,,,46.0,,33536,134,27532,103,6266,29,,,,,,,,,,,,,,,,,,,,,,,,,0.814604,0.185396,,,,,,,,,,,0.0597,0.03883,,,,,,,,,33647,134,27532,103,6266,29,0.814604,0.185396,,,,,74,1,1,0,0.68,,0.453,0.547,,,,85.0,,,180,-3,148,-4,32,1,,,,,,,,,,,,,,,8,-1,0,0,8,-1,,,,10,637,10,26,13,806,-67,,,2677,72,,,,,,,,,,,,,"1,5,6,3,4"
2020-04-20,2020-04-27T17:15:00.000+02:00,,3590,31,2951,30,667,30,,,,,,,,,,,,,,,,,,,,,,,,,0.81564,0.18436,0.491,0.509,,,,,,,46.0,,34497,961,28380,848,6582,316,,,,,,,,,,,,,,,,,,,,,,,,,0.811738,0.188262,,,,,,,,,,,0.03226,0.03538,,,,,,,,,34609,962,28380,848,6582,316,0.811738,0.188262,,,,,76,2,1,0,0.679,,0.449,0.551,,,83.0,85.0,,,181,1,149,1,32,0,,,,,,,,,,,,,,,7,-1,0,0,7,-1,,,,12,670,33,16,14,791,-15,,,2723,46,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-21,2020-04-27T17:15:00.000+02:00,,3638,48,2973,22,681,14,,,,,,,,,,,,,,,,,,,,,,,,,0.81363,0.18637,0.489,0.511,,,,,,,46.0,,35348,851,29232,852,6855,273,,,,,,,,,,,,,,,,,,,,,,,,,0.810042,0.189958,,,,,,,,,,,0.0564,0.02582,,,,,,,,,35461,852,29232,852,6855,273,0.810042,0.189958,,,,,80,4,1,0,0.654,,0.432,0.568,,,83.0,85.0,,,176,-5,147,-2,29,-3,,,,,,,,,,,,,,,7,0,0,0,7,0,,,,11,711,41,34,12,754,-37,,,2804,81,,,,,,,,,,,,,"1,2,5,6,3,4"
2020-04-22,2020-04-27T17:15:00.000+02:00,,3656,18,2979,6,686,5,,,,,,,,,,,,,,,,,,,,,,,,,0.81282,0.18718,0.489,0.511,,,,,,,46.0,,36485,1137,29836,604,7005,150,,,,,,,,,,,,,,,,,,,,,,,,,0.809859,0.190141,,,,,,,,,,,0.01583,0.00993,,,,,,,,,36891,1430,29836,604,7055,200,0.808761,0.191239,,,,,80,0,1,0,0.659,,0.44,0.56,,,83.0,85.0,,,165,-11,138,-9,27,-2,,,,,,,,,,,,,,,6,-1,0,0,6,-1,,,,11,728,17,27,12,691,-63,,,2885,81,,,,,,,,,,,,,"1,2,5,6,4"
2020-04-23,2020-04-27T17:15:00.000+02:00,,3676,20,2998,19,697,11,,,,,,,,,,,,,,,,,,,,,,,,,0.81137,0.18863,0.49,0.51,,,,,,,46.0,,37192,707,30414,578,7368,363,,,,,,,,,,,,,,,,,,,,,,,,,0.804987,0.195013,,,,,,,,,,,0.02829,0.03287,,,,,,,,,37782,891,30414,578,7368,313,0.804987,0.195013,,,,,83,3,1,0,0.667,,0.453,0.547,,,83.0,85.0,,,163,-2,138,0,25,-2,,,,,,,,,,,,,,,5,-1,0,0,5,-1,,,,10,760,32,,11,630,-61,,,2963,78,,,,,,,,,,,,,"1,2,5,6"
2020-04-24,2020-04-27T17:15:00.000+02:00,,3708,32,3007,9,704,7,,,,,,,,,,,,,,,,,,,,,,,,,0.81029,0.18971,0.49,0.51,,,,,,,46.0,,37782,590,31067,653,7447,79,,,,,,,,,,,,,,,,,,,,,,,,,0.806642,0.193358,,,,,,,,,,,0.05424,0.01378,,,,,,,,,38514,732,31067,653,7447,79,0.806642,0.193358,,,,,85,2,1,0,0.655,,0.442,0.558,,,84.0,85.0,,,163,0,137,-1,26,1,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,9,780,20,,11,582,-48,,,3028,65,,,,,,,,,,,,,"1,2,5,6"
2020-04-25,2020-04-27T17:15:00.000+02:00,,3721,13,3017,10,706,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81037,0.18963,0.49,0.51,,,,,,,46.0,,38981,1199,31452,385,7551,104,,,,,,,,,,,,,,,,,,,,,,,,,0.8064,0.1936,,,,,,,,,,,0.01084,0.02597,,,,,,,,,39003,489,31452,385,7551,104,0.8064,0.1936,,,,,85,0,1,0,0.667,,0.473,0.527,,,83.0,85.0,,,146,-17,124,-13,22,-4,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,9,788,8,,10,539,-43,,,3087,59,,,,,,,,,,,,,"1,2,5,6"
2020-04-26,2020-04-27T17:30:00.000+02:00,,3729,8,3020,3,709,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80987,0.19013,0.49,0.51,,,,,,,46.0,,39102,121,31516,64,7589,38,,,,,,,,,,,,,,,,,,,,,,,,,0.805933,0.194067,,,,,,,,,,,0.06612,0.04688,,,,,,,,,39102,99,31516,64,7589,38,0.805933,0.194067,,,,,88,3,1,0,0.674,,0.438,0.562,,,83.0,84.0,,,141,-5,121,-3,20,-2,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,,790,2,,,518,-21,,,3123,36,,,,,,,,,,,,,"2,5,6,3,4"
2020-04-27,2020-04-27T17:15:00.000+02:00,,3735,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,11,518,0,,,3123,0,,,,,,,,,,,,,""
